CODE_DEP,DÉPARTEMENT,CODE_COM,COMMUNE,Inscrits,Abstentions,Votants,Blancs_et_nuls,Exprimés,Voix_oui,Pourcent_oui,Voix_non,Pourcent_non
44,LOIRE ATLANTIQUE,106,Les Moutiers-en-Retz,885,184,701,12,689,344,"49,93 %",345,"50,07 %"
44,LOIRE ATLANTIQUE,107,Mouzeil,991,278,713,11,702,287,"40,88 %",415,"59,12 %"
44,LOIRE ATLANTIQUE,108,Mouzillon,1 556,376,1 180,38,1 142,541,"47,37 %",601,"52,63 %"
44,LOIRE ATLANTIQUE,109,Nantes,173 409,56 330,117 079,2 410,114 669,67 682,"59,02 %",46 987,"40,98 %"
44,LOIRE ATLANTIQUE,110,Nort-sur-Erdre,4 729,1 207,3 522,108,3 414,1 577,"46,19 %",1 837,"53,81 %"
44,LOIRE ATLANTIQUE,111,Notre-Dame-des-Landes,1 330,348,982,27,955,320,"33,51 %",635,"66,49 %"
44,LOIRE ATLANTIQUE,112,Noyal-sur-Brutz,401,91,310,17,293,107,"36,52 %",186,"63,48 %"
44,LOIRE ATLANTIQUE,113,Nozay,2 375,621,1 754,80,1 674,821,"49,04 %",853,"50,96 %"
44,LOIRE ATLANTIQUE,114,Orvault,18 437,5 046,13 391,368,13 023,8 223,"63,14 %",4 800,"36,86 %"
44,LOIRE ATLANTIQUE,115,Oudon,2 232,578,1 654,40,1 614,782,"48,45 %",832,"51,55 %"
44,LOIRE ATLANTIQUE,116,Paimboeuf,1 844,499,1 345,35,1 310,554,"42,29 %",756,"57,71 %"
44,LOIRE ATLANTIQUE,117,Le Pallet,1 749,364,1 385,44,1 341,674,"50,26 %",667,"49,74 %"
44,LOIRE ATLANTIQUE,118,Pannecé,719,170,549,23,526,240,"45,63 %",286,"54,37 %"
44,LOIRE ATLANTIQUE,119,Paulx,1 207,324,883,24,859,431,"50,17 %",428,"49,83 %"
44,LOIRE ATLANTIQUE,120,Le Pellerin,2 924,830,2 094,67,2 027,780,"38,48 %",1 247,"61,52 %"
44,LOIRE ATLANTIQUE,121,Petit-Auverné,307,84,223,4,219,92,"42,01 %",127,"57,99 %"
44,LOIRE ATLANTIQUE,122,Petit-Mars,2 231,513,1 718,49,1 669,689,"41,28 %",980,"58,72 %"
44,LOIRE ATLANTIQUE,123,Pierric,647,198,449,15,434,196,"45,16 %",238,"54,84 %"
44,LOIRE ATLANTIQUE,124,Le Pin,468,133,335,14,321,165,"51,40 %",156,"48,60 %"
44,LOIRE ATLANTIQUE,125,Piriac-sur-Mer,1 825,398,1 427,31,1 396,790,"56,59 %",606,"43,41 %"
44,LOIRE ATLANTIQUE,126,La Plaine-sur-Mer,2 336,621,1 715,33,1 682,661,"39,30 %",1 021,"60,70 %"
44,LOIRE ATLANTIQUE,127,La Planche,1 637,378,1 259,67,1 192,605,"50,76 %",587,"49,24 %"
44,LOIRE ATLANTIQUE,128,Plessé,2 761,719,2 042,58,1 984,893,"45,01 %",1 091,"54,99 %"
44,LOIRE ATLANTIQUE,129,Pontchâteau,6 154,1 475,4 679,131,4 548,1 956,"43,01 %",2 592,"56,99 %"
44,LOIRE ATLANTIQUE,130,Pont-Saint-Martin,3 746,790,2 956,92,2 864,1 431,"49,97 %",1 433,"50,03 %"
44,LOIRE ATLANTIQUE,131,Pornic,10 460,2 739,7 721,195,7 526,4 174,"55,46 %",3 352,"44,54 %"
44,LOIRE ATLANTIQUE,132,Pornichet,8 553,2 289,6 264,138,6 126,3 586,"58,54 %",2 540,"41,46 %"
44,LOIRE ATLANTIQUE,133,Port-Saint-Père,1 697,329,1 368,31,1 337,628,"46,97 %",709,"53,03 %"
44,LOIRE ATLANTIQUE,134,Pouillé-les-Côteaux,571,142,429,22,407,192,"47,17 %",215,"52,83 %"
44,LOIRE ATLANTIQUE,135,Le Pouliguen,4 417,1 138,3 279,56,3 223,1 865,"57,87 %",1 358,"42,13 %"
44,LOIRE ATLANTIQUE,136,Préfailles,1 155,286,869,24,845,480,"56,80 %",365,"43,20 %"
44,LOIRE ATLANTIQUE,137,Prinquiau,1 690,349,1 341,39,1 302,465,"35,71 %",837,"64,29 %"
44,LOIRE ATLANTIQUE,138,Puceul,552,155,397,14,383,200,"52,22 %",183,"47,78 %"
44,LOIRE ATLANTIQUE,139,Quilly,728,169,559,17,542,189,"34,87 %",353,"65,13 %"
44,LOIRE ATLANTIQUE,140,La Regrippière,987,256,731,22,709,308,"43,44 %",401,"56,56 %"
44,LOIRE ATLANTIQUE,141,La Remaudière,702,173,529,18,511,224,"43,84 %",287,"56,16 %"
44,LOIRE ATLANTIQUE,142,Remouillé,1 077,253,824,33,791,421,"53,22 %",370,"46,78 %"
44,LOIRE ATLANTIQUE,143,Rezé,25 943,7 976,17 967,478,17 489,8 483,"48,50 %",9 006,"51,50 %"
44,LOIRE ATLANTIQUE,144,Riaillé,1 329,339,990,39,951,482,"50,68 %",469,"49,32 %"
44,LOIRE ATLANTIQUE,145,Rouans,1 670,407,1 263,29,1 234,523,"42,38 %",711,"57,62 %"
44,LOIRE ATLANTIQUE,146,Rougé,1 606,412,1 194,37,1 157,518,"44,77 %",639,"55,23 %"
44,LOIRE ATLANTIQUE,147,La Rouxière,636,148,488,18,470,251,"53,40 %",219,"46,60 %"
44,LOIRE ATLANTIQUE,148,Ruffigné,427,118,309,12,297,111,"37,37 %",186,"62,63 %"
44,LOIRE ATLANTIQUE,149,Saffré,2 310,604,1 706,48,1 658,612,"36,91 %",1 046,"63,09 %"
44,LOIRE ATLANTIQUE,150,Saint-Aignan-Grandlieu,2 590,616,1 974,66,1 908,845,"44,29 %",1 063,"55,71 %"
44,LOIRE ATLANTIQUE,151,Saint-André-des-Eaux,3 145,695,2 450,62,2 388,1 254,"52,51 %",1 134,"47,49 %"
44,LOIRE ATLANTIQUE,152,Sainte-Anne-sur-Brivet,1 656,391,1 265,43,1 222,489,"40,02 %",733,"59,98 %"
44,LOIRE ATLANTIQUE,153,Saint-Aubin-des-Châteaux,1 082,260,822,26,796,308,"38,69 %",488,"61,31 %"
44,LOIRE ATLANTIQUE,154,Saint-Brevin-les-Pins,7 645,2 139,5 506,152,5 354,2 617,"48,88 %",2 737,"51,12 %"
44,LOIRE ATLANTIQUE,155,Saint-Colomban,1 715,446,1 269,34,1 235,594,"48,10 %",641,"51,90 %"
44,LOIRE ATLANTIQUE,156,Corcoué-sur-Logne,1 422,391,1 031,20,1 011,504,"49,85 %",507,"50,15 %"
44,LOIRE ATLANTIQUE,157,Saint-Etienne-de-Mer-Morte,864,248,616,10,606,309,"50,99 %",297,"49,01 %"
44,LOIRE ATLANTIQUE,158,Saint-Etienne-de-Montluc,4 832,1 160,3 672,97,3 575,1 782,"49,85 %",1 793,"50,15 %"
44,LOIRE ATLANTIQUE,159,Saint-Fiacre-sur-Maine,819,155,664,20,644,348,"54,04 %",296,"45,96 %"
44,LOIRE ATLANTIQUE,160,Saint-Géréon,2 090,416,1 674,64,1 610,849,"52,73 %",761,"47,27 %"
44,LOIRE ATLANTIQUE,161,Saint-Gildas-des-Bois,2 219,483,1 736,39,1 697,803,"47,32 %",894,"52,68 %"
44,LOIRE ATLANTIQUE,162,Saint-Herblain,29 442,8 799,20 643,545,20 098,10 216,"50,83 %",9 882,"49,17 %"
44,LOIRE ATLANTIQUE,163,Saint-Herblon,1 530,373,1 157,44,1 113,559,"50,22 %",554,"49,78 %"
44,LOIRE ATLANTIQUE,164,Saint-Hilaire-de-Chaléons,1 212,332,880,26,854,410,"48,01 %",444,"51,99 %"
44,LOIRE ATLANTIQUE,165,Saint-Hilaire-de-Clisson,1 240,273,967,41,926,462,"49,89 %",464,"50,11 %"
44,LOIRE ATLANTIQUE,166,Saint-Jean-de-Boiseau,3 466,832,2 634,80,2 554,1 084,"42,44 %",1 470,"57,56 %"
44,LOIRE ATLANTIQUE,168,Saint-Joachim,2 979,769,2 210,37,2 173,622,"28,62 %",1 551,"71,38 %"
44,LOIRE ATLANTIQUE,169,Saint-Julien-de-Concelles,4 717,1 243,3 474,112,3 362,1 762,"52,41 %",1 600,"47,59 %"
44,LOIRE ATLANTIQUE,170,Saint-Julien-de-Vouvantes,667,182,485,25,460,222,"48,26 %",238,"51,74 %"
44,LOIRE ATLANTIQUE,171,Saint-Léger-les-Vignes,981,187,794,22,772,350,"45,34 %",422,"54,66 %"
44,LOIRE ATLANTIQUE,172,Sainte-Luce-sur-Loire,8 662,1 880,6 782,185,6 597,3 530,"53,51 %",3 067,"46,49 %"
44,LOIRE ATLANTIQUE,173,Saint-Lumine-de-Clisson,1 150,292,858,32,826,420,"50,85 %",406,"49,15 %"
44,LOIRE ATLANTIQUE,174,Saint-Lumine-de-Coutais,1 123,231,892,39,853,373,"43,73 %",480,"56,27 %"
44,LOIRE ATLANTIQUE,175,Saint-Lyphard,2 534,568,1 966,50,1 916,851,"44,42 %",1 065,"55,58 %"
44,LOIRE ATLANTIQUE,176,Saint-Malo-de-Guersac,2 361,573,1 788,43,1 745,514,"29,46 %",1 231,"70,54 %"
44,LOIRE ATLANTIQUE,178,Saint-Mars-de-Coutais,1 581,371,1 210,38,1 172,514,"43,86 %",658,"56,14 %"
44,LOIRE ATLANTIQUE,179,Saint-Mars-du-Désert,3 009,819,2 190,70,2 120,927,"43,73 %",1 193,"56,27 %"
44,LOIRE ATLANTIQUE,180,Saint-Mars-la-Jaille,1 653,460,1 193,59,1 134,512,"45,15 %",622,"54,85 %"
44,LOIRE ATLANTIQUE,181,Saint-Même-le-Tenu,801,193,608,24,584,236,"40,41 %",348,"59,59 %"
44,LOIRE ATLANTIQUE,182,Saint-Michel-Chef-Chef,2 945,794,2 151,59,2 092,986,"47,13 %",1 106,"52,87 %"
44,LOIRE ATLANTIQUE,183,Saint-Molf,1 186,275,911,23,888,394,"44,37 %",494,"55,63 %"
44,LOIRE ATLANTIQUE,184,Saint-Nazaire,43 947,13 226,30 721,673,30 048,13 455,"44,78 %",16 593,"55,22 %"
44,LOIRE ATLANTIQUE,185,Saint-Nicolas-de-Redon,2 240,599,1 641,45,1 596,663,"41,54 %",933,"58,46 %"
44,LOIRE ATLANTIQUE,186,Sainte-Pazanne,2 974,667,2 307,68,2 239,1 072,"47,88 %",1 167,"52,12 %"
44,LOIRE ATLANTIQUE,187,Saint-Père-en-Retz,2 784,760,2 024,75,1 949,904,"46,38 %",1 045,"53,62 %"
44,LOIRE ATLANTIQUE,188,Saint-Philbert-de-Grand-Lieu,5 134,1 350,3 784,89,3 695,1 749,"47,33 %",1 946,"52,67 %"
44,LOIRE ATLANTIQUE,189,Sainte-Reine-de-Bretagne,1 359,343,1 016,31,985,300,"30,46 %",685,"69,54 %"
44,LOIRE ATLANTIQUE,190,Saint-Sébastien-sur-Loire,18 452,4 772,13 680,399,13 281,7 383,"55,59 %",5 898,"44,41 %"
44,LOIRE ATLANTIQUE,191,Saint-Sulpice-des-Landes,476,120,356,12,344,187,"54,36 %",157,"45,64 %"
44,LOIRE ATLANTIQUE,192,Saint-Viaud,1 380,320,1 060,47,1 013,407,"40,18 %",606,"59,82 %"
44,LOIRE ATLANTIQUE,193,Saint-Vincent-des-Landes,983,251,732,35,697,291,"41,75 %",406,"58,25 %"
44,LOIRE ATLANTIQUE,194,Sautron,5 552,1 189,4 363,97,4 266,2 862,"67,09 %",1 404,"32,91 %"
44,LOIRE ATLANTIQUE,195,Savenay,4 503,1 100,3 403,87,3 316,1 607,"48,46 %",1 709,"51,54 %"
44,LOIRE ATLANTIQUE,196,Sévérac,1 021,288,733,27,706,255,"36,12 %",451,"63,88 %"
44,LOIRE ATLANTIQUE,197,Sion-les-Mines,1 242,456,786,30,756,362,"47,88 %",394,"52,12 %"
44,LOIRE ATLANTIQUE,198,Les Sorinières,4 813,1 006,3 807,91,3 716,1 837,"49,43 %",1 879,"50,57 %"
44,LOIRE ATLANTIQUE,199,Soudan,1 480,413,1 067,40,1 027,447,"43,52 %",580,"56,48 %"
44,LOIRE ATLANTIQUE,200,Soulvache,290,91,199,10,189,62,"32,80 %",127,"67,20 %"
44,LOIRE ATLANTIQUE,201,Sucé-sur-Erdre,4 444,888,3 556,93,3 463,2 136,"61,68 %",1 327,"38,32 %"
44,LOIRE ATLANTIQUE,202,Teillé,1 004,232,772,34,738,361,"48,92 %",377,"51,08 %"
44,LOIRE ATLANTIQUE,203,Le Temple-de-Bretagne,1 186,298,888,35,853,350,"41,03 %",503,"58,97 %"
44,LOIRE ATLANTIQUE,204,Thouaré-sur-Loire,5 275,1 221,4 054,101,3 953,2 247,"56,84 %",1 706,"43,16 %"
44,LOIRE ATLANTIQUE,205,Les Touches,1 477,390,1 087,47,1 040,459,"44,13 %",581,"55,87 %"
44,LOIRE ATLANTIQUE,206,Touvois,1 013,279,734,20,714,377,"52,80 %",337,"47,20 %"
44,LOIRE ATLANTIQUE,207,Trans-sur-Erdre,538,116,422,16,406,202,"49,75 %",204,"50,25 %"
44,LOIRE ATLANTIQUE,208,Treffieux,468,125,343,19,324,125,"38,58 %",199,"61,42 %"
44,LOIRE ATLANTIQUE,209,Treillières,5 044,1 224,3 820,120,3 700,1 956,"52,86 %",1 744,"47,14 %"
44,LOIRE ATLANTIQUE,210,Trignac,4 854,1 381,3 473,71,3 402,913,"26,84 %",2 489,"73,16 %"
44,LOIRE ATLANTIQUE,211,La Turballe,3 417,836,2 581,67,2 514,1 191,"47,37 %",1 323,"52,63 %"
44,LOIRE ATLANTIQUE,212,Vallet,5 492,1 443,4 049,158,3 891,2 123,"54,56 %",1 768,"45,44 %"
44,LOIRE ATLANTIQUE,213,Varades,2 454,608,1 846,90,1 756,934,"53,19 %",822,"46,81 %"
44,LOIRE ATLANTIQUE,214,Vay,1 018,249,769,30,739,291,"39,38 %",448,"60,62 %"
44,LOIRE ATLANTIQUE,215,Vertou,15 602,3 443,12 159,332,11 827,6 895,"58,30 %",4 932,"41,70 %"
44,LOIRE ATLANTIQUE,216,Vieillevigne,2 677,679,1 998,85,1 913,950,"49,66 %",963,"50,34 %"
44,LOIRE ATLANTIQUE,217,Vigneux-de-Bretagne,3 579,825,2 754,86,2 668,1 466,"54,95 %",1 202,"45,05 %"
44,LOIRE ATLANTIQUE,218,Villepot,498,130,368,24,344,152,"44,19 %",192,"55,81 %"
44,LOIRE ATLANTIQUE,219,Vritz,605,185,420,16,404,212,"52,48 %",192,"47,52 %"
44,LOIRE ATLANTIQUE,220,Vue,836,227,609,29,580,203,"35,00 %",377,"65,00 %"
44,LOIRE ATLANTIQUE,221,La Chevallerais,615,140,475,21,454,191,"42,07 %",263,"57,93 %"
44,LOIRE ATLANTIQUE,222,La Roche-Blanche,720,213,507,21,486,244,"50,21 %",242,"49,79 %"
44,LOIRE ATLANTIQUE,223,Geneston,1 914,426,1 488,49,1 439,678,"47,12 %",761,"52,88 %"
44,LOIRE ATLANTIQUE,224,La Grigonnais,899,279,620,15,605,307,"50,74 %",298,"49,26 %"
45,LOIRET,1,Adon,161,43,118,3,115,60,"52,17 %",55,"47,83 %"
45,LOIRET,2,Aillant-sur-Milleron,268,63,205,3,202,93,"46,04 %",109,"53,96 %"
45,LOIRET,4,Amilly,8 131,2 446,5 685,124,5 561,2 467,"44,36 %",3 094,"55,64 %"
45,LOIRET,5,Andonville,130,33,97,3,94,44,"46,81 %",50,"53,19 %"
45,LOIRET,6,Ardon,784,157,627,15,612,379,"61,93 %",233,"38,07 %"
45,LOIRET,8,Artenay,1 346,386,960,28,932,402,"43,13 %",530,"56,87 %"
45,LOIRET,9,Aschères-le-Marché,821,209,612,20,592,234,"39,53 %",358,"60,47 %"
45,LOIRET,10,Ascoux,621,168,453,16,437,190,"43,48 %",247,"56,52 %"
45,LOIRET,11,Attray,154,40,114,10,104,41,"39,42 %",63,"60,58 %"
45,LOIRET,12,Audeville,124,27,97,2,95,43,"45,26 %",52,"54,74 %"
45,LOIRET,13,Augerville-la-Rivière,172,44,128,0,128,77,"60,16 %",51,"39,84 %"
45,LOIRET,14,Aulnay-la-Rivière,388,79,309,5,304,142,"46,71 %",162,"53,29 %"
45,LOIRET,15,Autruy-sur-Juine,575,149,426,13,413,159,"38,50 %",254,"61,50 %"
45,LOIRET,16,Autry-le-Châtel,779,196,583,15,568,256,"45,07 %",312,"54,93 %"
45,LOIRET,17,Auvilliers-en-Gâtinais,297,78,219,6,213,88,"41,31 %",125,"58,69 %"
45,LOIRET,18,Auxy,626,177,449,7,442,181,"40,95 %",261,"59,05 %"
45,LOIRET,19,Baccon,469,91,378,9,369,185,"50,14 %",184,"49,86 %"
45,LOIRET,20,Le Bardon,664,155,509,14,495,193,"38,99 %",302,"61,01 %"
45,LOIRET,21,Barville-en-Gâtinais,192,43,149,0,149,63,"42,28 %",86,"57,72 %"
45,LOIRET,22,Batilly-en-Gâtinais,280,70,210,6,204,76,"37,25 %",128,"62,75 %"
45,LOIRET,23,Batilly-en-Puisaye,75,23,52,0,52,20,"38,46 %",32,"61,54 %"
45,LOIRET,24,Baule,1 320,297,1 023,23,1 000,449,"44,90 %",551,"55,10 %"
45,LOIRET,25,Bazoches-les-Gallerandes,977,237,740,19,721,313,"43,41 %",408,"56,59 %"
45,LOIRET,26,Bazoches-sur-le-Betz,479,106,373,8,365,120,"32,88 %",245,"67,12 %"
45,LOIRET,27,Beauchamps-sur-Huillard,277,60,217,4,213,100,"46,95 %",113,"53,05 %"
45,LOIRET,28,Beaugency,4 780,1 385,3 395,78,3 317,1 589,"47,90 %",1 728,"52,10 %"
45,LOIRET,29,Beaulieu-sur-Loire,1 366,385,981,24,957,303,"31,66 %",654,"68,34 %"
45,LOIRET,30,Beaune-la-Rolande,1 222,346,876,26,850,349,"41,06 %",501,"58,94 %"
45,LOIRET,31,Bellegarde,956,263,693,15,678,317,"46,76 %",361,"53,24 %"
45,LOIRET,32,Le Bignon-Mirabeau,177,47,130,2,128,53,"41,41 %",75,"58,59 %"
45,LOIRET,33,Boësse,248,64,184,5,179,71,"39,66 %",108,"60,34 %"
45,LOIRET,34,Boigny-sur-Bionne,1 467,376,1 091,30,1 061,519,"48,92 %",542,"51,08 %"
45,LOIRET,35,Boiscommun,783,195,588,10,578,249,"43,08 %",329,"56,92 %"
45,LOIRET,36,Boismorand,539,109,430,14,416,219,"52,64 %",197,"47,36 %"
45,LOIRET,37,Boisseaux,170,23,147,4,143,49,"34,27 %",94,"65,73 %"
45,LOIRET,38,Bondaroy,292,76,216,15,201,97,"48,26 %",104,"51,74 %"
45,LOIRET,39,Bonnée,478,114,364,14,350,154,"44,00 %",196,"56,00 %"
45,LOIRET,40,Bonny-sur-Loire,1 353,393,960,28,932,307,"32,94 %",625,"67,06 %"
45,LOIRET,41,Bordeaux-en-Gâtinais,97,19,78,2,76,36,"47,37 %",40,"52,63 %"
45,LOIRET,42,Les Bordes,1 151,300,851,24,827,293,"35,43 %",534,"64,57 %"
45,LOIRET,43,Bou,693,141,552,21,531,240,"45,20 %",291,"54,80 %"
45,LOIRET,44,Bougy-lez-Neuville,157,30,127,3,124,64,"51,61 %",60,"48,39 %"
45,LOIRET,45,Bouilly-en-Gâtinais,228,65,163,2,161,80,"49,69 %",81,"50,31 %"
45,LOIRET,46,Boulay-les-Barres,399,93,306,6,300,131,"43,67 %",169,"56,33 %"
45,LOIRET,47,Bouzonville-aux-Bois,278,80,198,4,194,77,"39,69 %",117,"60,31 %"
45,LOIRET,49,Bouzy-la-Forêt,835,256,579,13,566,217,"38,34 %",349,"61,66 %"
45,LOIRET,50,Boynes,727,216,511,16,495,212,"42,83 %",283,"57,17 %"
45,LOIRET,51,Bray-en-Val,859,275,584,11,573,243,"42,41 %",330,"57,59 %"
45,LOIRET,52,Breteau,73,11,62,1,61,31,"50,82 %",30,"49,18 %"
45,LOIRET,53,Briare,4 024,1 412,2 612,59,2 553,982,"38,46 %",1 571,"61,54 %"
45,LOIRET,54,Briarres-sur-Essonne,432,131,301,2,299,124,"41,47 %",175,"58,53 %"
45,LOIRET,55,Bricy,370,101,269,7,262,102,"38,93 %",160,"61,07 %"
45,LOIRET,56,Bromeilles,220,54,166,6,160,73,"45,63 %",87,"54,38 %"
45,LOIRET,57,Labrosse,78,17,61,3,58,20,"34,48 %",38,"65,52 %"
45,LOIRET,58,Bucy-le-Roi,136,21,115,6,109,49,"44,95 %",60,"55,05 %"
45,LOIRET,59,Bucy-Saint-Liphard,166,37,129,6,123,42,"34,15 %",81,"65,85 %"
45,LOIRET,60,La Bussière,589,153,436,8,428,152,"35,51 %",276,"64,49 %"
45,LOIRET,61,Cepoy,1 705,576,1 129,28,1 101,379,"34,42 %",722,"65,58 %"
45,LOIRET,62,Cercottes,602,165,437,12,425,162,"38,12 %",263,"61,88 %"
45,LOIRET,63,Cerdon,821,242,579,20,559,255,"45,62 %",304,"54,38 %"
45,LOIRET,64,Cernoy-en-Berry,371,107,264,10,254,91,"35,83 %",163,"64,17 %"
45,LOIRET,65,Césarville-Dossainville,166,40,126,5,121,60,"49,59 %",61,"50,41 %"
45,LOIRET,66,Chailly-en-Gâtinais,452,97,355,12,343,115,"33,53 %",228,"66,47 %"
45,LOIRET,67,Chaingy,2 355,669,1 686,41,1 645,761,"46,26 %",884,"53,74 %"
45,LOIRET,68,Châlette-sur-Loing,6 709,2 283,4 426,110,4 316,1 315,"30,47 %",3 001,"69,53 %"
45,LOIRET,69,Chambon-la-Forêt,525,136,389,7,382,161,"42,15 %",221,"57,85 %"
45,LOIRET,70,Champoulet,55,9,46,1,45,17,"37,78 %",28,"62,22 %"
45,LOIRET,72,Chanteau,872,190,682,22,660,295,"44,70 %",365,"55,30 %"
45,LOIRET,73,Chantecoq,325,82,243,6,237,113,"47,68 %",124,"52,32 %"
45,LOIRET,74,La Chapelle-Onzerain,70,10,60,1,59,28,"47,46 %",31,"52,54 %"
45,LOIRET,75,La Chapelle-Saint-Mesmin,6 265,1 942,4 323,104,4 219,2 020,"47,88 %",2 199,"52,12 %"
45,LOIRET,76,La Chapelle-Saint-Sépulcre,210,53,157,1,156,63,"40,38 %",93,"59,62 %"
45,LOIRET,77,La Chapelle-sur-Aveyron,301,73,228,8,220,75,"34,09 %",145,"65,91 %"
45,LOIRET,78,Chapelon,170,33,137,1,136,59,"43,38 %",77,"56,62 %"
45,LOIRET,79,Le Charme,119,29,90,1,89,39,"43,82 %",50,"56,18 %"
45,LOIRET,80,Charmont-en-Beauce,265,65,200,11,189,82,"43,39 %",107,"56,61 %"
45,LOIRET,81,Charsonville,442,128,314,4,310,134,"43,23 %",176,"56,77 %"
45,LOIRET,82,Châteauneuf-sur-Loire,4 721,1 357,3 364,97,3 267,1 567,"47,96 %",1 700,"52,04 %"
45,LOIRET,83,Château-Renard,1 691,518,1 173,44,1 129,469,"41,54 %",660,"58,46 %"
45,LOIRET,84,Châtenoy,302,96,206,7,199,78,"39,20 %",121,"60,80 %"
45,LOIRET,85,Châtillon-Coligny,1 380,430,950,22,928,383,"41,27 %",545,"58,73 %"
45,LOIRET,86,Châtillon-le-Roi,213,52,161,5,156,74,"47,44 %",82,"52,56 %"
45,LOIRET,87,Châtillon-sur-Loire,2 221,622,1 599,35,1 564,549,"35,10 %",1 015,"64,90 %"
45,LOIRET,88,Chaussy,222,53,169,6,163,89,"54,60 %",74,"45,40 %"
45,LOIRET,89,Chécy,5 421,1 362,4 059,89,3 970,1 948,"49,07 %",2 022,"50,93 %"
45,LOIRET,91,Chevannes,210,52,158,5,153,75,"49,02 %",78,"50,98 %"
45,LOIRET,92,Chevillon-sur-Huillard,945,251,694,12,682,277,"40,62 %",405,"59,38 %"
45,LOIRET,93,Chevilly,1 745,465,1 280,36,1 244,497,"39,95 %",747,"60,05 %"
45,LOIRET,94,Chevry-sous-le-Bignon,193,43,150,5,145,77,"53,10 %",68,"46,90 %"
45,LOIRET,95,Chilleurs-aux-Bois,1 262,361,901,26,875,407,"46,51 %",468,"53,49 %"
45,LOIRET,96,Les Choux,369,77,292,7,285,124,"43,51 %",161,"56,49 %"
45,LOIRET,97,Chuelles,760,231,529,19,510,197,"38,63 %",313,"61,37 %"
45,LOIRET,98,Cléry-Saint-André,2 097,498,1 599,46,1 553,661,"42,56 %",892,"57,44 %"
45,LOIRET,99,Coinces,319,93,226,4,222,86,"38,74 %",136,"61,26 %"
45,LOIRET,100,Combleux,328,68,260,5,255,176,"69,02 %",79,"30,98 %"
45,LOIRET,101,Combreux,163,43,120,0,120,60,"50,00 %",60,"50,00 %"
45,LOIRET,102,Conflans-sur-Loing,286,50,236,8,228,134,"58,77 %",94,"41,23 %"
45,LOIRET,103,Corbeilles,1 011,298,713,19,694,263,"37,90 %",431,"62,10 %"
45,LOIRET,104,Corquilleroy,1 547,410,1 137,28,1 109,346,"31,20 %",763,"68,80 %"
45,LOIRET,105,Cortrat,69,12,57,1,56,21,"37,50 %",35,"62,50 %"
45,LOIRET,106,Coudray,300,72,228,7,221,86,"38,91 %",135,"61,09 %"
45,LOIRET,107,Coudroy,220,39,181,2,179,78,"43,58 %",101,"56,42 %"
45,LOIRET,108,Coullons,1 698,385,1 313,31,1 282,552,"43,06 %",730,"56,94 %"
45,LOIRET,109,Coulmiers,484,160,324,9,315,137,"43,49 %",178,"56,51 %"
45,LOIRET,110,Courcelles,189,29,160,5,155,64,"41,29 %",91,"58,71 %"
45,LOIRET,111,Courcy-aux-Loges,312,81,231,3,228,84,"36,84 %",144,"63,16 %"
45,LOIRET,112,La Cour-Marigny,230,52,178,3,175,76,"43,43 %",99,"56,57 %"
45,LOIRET,113,Courtemaux,207,60,147,1,146,56,"38,36 %",90,"61,64 %"
45,LOIRET,114,Courtempierre,160,43,117,5,112,44,"39,29 %",68,"60,71 %"
45,LOIRET,115,Courtenay,2 814,1 009,1 805,37,1 768,734,"41,52 %",1 034,"58,48 %"
45,LOIRET,116,Cravant,656,133,523,18,505,143,"28,32 %",362,"71,68 %"
45,LOIRET,118,Crottes-en-Pithiverais,230,53,177,7,170,95,"55,88 %",75,"44,12 %"
45,LOIRET,119,Dadonville,1 448,410,1 038,34,1 004,461,"45,92 %",543,"54,08 %"
45,LOIRET,120,Dammarie-en-Puisaye,145,41,104,0,104,28,"26,92 %",76,"73,08 %"
45,LOIRET,121,Dammarie-sur-Loing,343,89,254,3,251,99,"39,44 %",152,"60,56 %"
45,LOIRET,122,Dampierre-en-Burly,799,187,612,13,599,198,"33,06 %",401,"66,94 %"
45,LOIRET,123,Darvoy,1 427,400,1 027,39,988,447,"45,24 %",541,"54,76 %"
45,LOIRET,124,Desmont,136,30,106,2,104,36,"34,62 %",68,"65,38 %"
45,LOIRET,125,Dimancheville,78,18,60,2,58,30,"51,72 %",28,"48,28 %"
45,LOIRET,126,Donnery,1 756,377,1 379,60,1 319,627,"47,54 %",692,"52,46 %"
45,LOIRET,127,Dordives,1 867,553,1 314,35,1 279,487,"38,08 %",792,"61,92 %"
45,LOIRET,129,Douchy,787,298,489,7,482,197,"40,87 %",285,"59,13 %"
45,LOIRET,130,Dry,817,235,582,15,567,253,"44,62 %",314,"55,38 %"
45,LOIRET,131,Echilleuses,252,77,175,1,174,97,"55,75 %",77,"44,25 %"
45,LOIRET,132,Egry,223,57,166,0,166,53,"31,93 %",113,"68,07 %"
45,LOIRET,133,Engenville,289,95,194,3,191,85,"44,50 %",106,"55,50 %"
45,LOIRET,134,Epieds-en-Beauce,852,201,651,25,626,331,"52,88 %",295,"47,12 %"
45,LOIRET,135,Erceville,216,61,155,2,153,58,"37,91 %",95,"62,09 %"
45,LOIRET,136,Ervauville,361,111,250,5,245,97,"39,59 %",148,"60,41 %"
45,LOIRET,137,Escrennes,499,130,369,6,363,140,"38,57 %",223,"61,43 %"
45,LOIRET,138,Escrignelles,80,13,67,2,65,35,"53,85 %",30,"46,15 %"
